date,reason,asset,side,shares,notional
2021-09-01,threshold_rebalance,512890.SH,sell,671700,1070018.1
2021-09-01,threshold_rebalance,511260.SH,buy,9400,1077916.8
2021-09-01,threshold_rebalance,511880.SH,buy,100,12973.00592
2021-09-01,threshold_rebalance,511360.SH,buy,100,10304.2
2021-10-08,deposit_invest,511360.SH,buy,300,30978.0
2021-10-14,threshold_rebalance,511260.SH,sell,1800,205824.59999999998
2021-10-14,threshold_rebalance,511360.SH,sell,800,82636.0
2021-10-14,threshold_rebalance,511880.SH,sell,1600,208099.57632
2021-10-14,threshold_rebalance,512890.SH,buy,290600,470190.80000000005
2021-11-01,threshold_rebalance,511260.SH,sell,2500,286322.5
2021-11-01,threshold_rebalance,511360.SH,sell,1000,103427.0
2021-11-01,threshold_rebalance,512890.SH,buy,221700,342953.76024
2021-11-01,threshold_rebalance,511880.SH,buy,700,91114.21592
2021-12-01,threshold_rebalance,511260.SH,sell,100,11542.0
2021-12-01,threshold_rebalance,512890.SH,sell,428500,656720.7282999998
2021-12-01,threshold_rebalance,511360.SH,buy,3800,393972.60000000003
2021-12-01,threshold_rebalance,511880.SH,buy,2200,286811.49024
2022-01-04,deposit_invest,511880.SH,buy,100,13064.877
2022-01-04,deposit_invest,511260.SH,buy,100,11620.0
2022-01-26,threshold_rebalance,511260.SH,sell,3800,446659.60000000003
2022-01-26,threshold_rebalance,512890.SH,buy,238600,390578.656
2022-01-26,threshold_rebalance,511360.SH,buy,300,31250.100000000002
2022-01-26,threshold_rebalance,511880.SH,buy,100,13081.189499999999
2022-02-07,threshold_rebalance,511260.SH,sell,900,105381.9
2022-02-07,threshold_rebalance,511360.SH,sell,1000,104200.0
2022-02-07,threshold_rebalance,511880.SH,sell,2100,274924.2195
2022-02-07,threshold_rebalance,512890.SH,buy,322000,521171.2324
2022-03-01,threshold_rebalance,511360.SH,sell,3100,323534.6
2022-03-01,threshold_rebalance,511880.SH,sell,300,39315.212999999996
2022-03-01,threshold_rebalance,512890.SH,sell,328200,549338.4031199999
2022-03-01,threshold_rebalance,511260.SH,buy,7900,922656.8
2022-04-01,threshold_rebalance,511260.SH,sell,7700,899606.3999999999
2022-04-01,threshold_rebalance,512890.SH,buy,313600,538376.5004799999
2022-04-01,threshold_rebalance,511360.SH,buy,3300,345028.2
2022-04-01,threshold_rebalance,511880.SH,buy,300,39393.121499999994
2022-05-05,threshold_rebalance,511360.SH,sell,1600,167811.2
2022-05-05,threshold_rebalance,512890.SH,sell,624500,1064450.6327
2022-05-05,threshold_rebalance,511260.SH,buy,9700,1136878.8
2022-05-05,threshold_rebalance,511880.SH,buy,700,92053.39499999999
2022-06-01,threshold_rebalance,511260.SH,sell,4700,553523.7
2022-06-01,threshold_rebalance,511360.SH,buy,2500,262790.0
2022-06-01,threshold_rebalance,511880.SH,buy,1500,197501.96249999997
2022-06-01,threshold_rebalance,512890.SH,buy,67200,115503.89759999998
2022-07-01,threshold_rebalance,511360.SH,sell,2400,252708.0
2022-07-01,threshold_rebalance,511880.SH,sell,1400,184616.523
2022-07-01,threshold_rebalance,512890.SH,sell,67400,117226.798
2022-07-01,threshold_rebalance,511260.SH,buy,5000,587830.0
2022-08-01,threshold_rebalance,511260.SH,sell,9900,1175862.6
2022-08-01,threshold_rebalance,512890.SH,buy,688200,1150495.18428
2022-08-01,threshold_rebalance,511360.SH,buy,200,21106.0
2022-08-01,threshold_rebalance,511880.SH,buy,100,13206.078
2022-09-01,threshold_rebalance,512890.SH,sell,614500,1066266.6352
2022-09-01,threshold_rebalance,511260.SH,buy,5000,599455.0
2022-09-01,threshold_rebalance,511360.SH,buy,4100,433238.80000000005
2022-09-01,threshold_rebalance,511880.SH,buy,500,66109.995
2022-10-10,threshold_rebalance,511360.SH,sell,4700,497283.50000000006
2022-10-10,threshold_rebalance,511880.SH,sell,2200,291326.11199999996
2022-10-10,threshold_rebalance,512890.SH,buy,453000,773985.3809999999
2022-10-10,threshold_rebalance,511260.SH,buy,300,35670.299999999996
2022-11-01,threshold_rebalance,511260.SH,sell,5400,649452.6
2022-11-01,threshold_rebalance,512890.SH,buy,210100,331887.91063999996
2022-11-01,threshold_rebalance,511360.SH,buy,2000,211888.0
2022-11-01,threshold_rebalance,511880.SH,buy,900,119281.0455
2022-12-01,threshold_rebalance,512890.SH,sell,723500,1276126.9534
2022-12-01,threshold_rebalance,511260.SH,buy,10700,1270389.5999999999
2023-01-03,threshold_rebalance,511260.SH,sell,10300,1228996.0
2023-01-03,threshold_rebalance,512890.SH,buy,726300,1217160.9941399998
2023-01-03,threshold_rebalance,511360.SH,buy,300,31841.4
2023-01-03,threshold_rebalance,511880.SH,buy,100,13291.919899999999
2023-02-01,threshold_rebalance,511360.SH,sell,1600,170201.6
2023-02-01,threshold_rebalance,512890.SH,sell,705500,1219837.0144999998
2023-02-01,threshold_rebalance,511260.SH,buy,11000,1310540.0
2023-02-01,threshold_rebalance,511880.SH,buy,800,106440.48928
2023-03-01,threshold_rebalance,511260.SH,sell,5200,620614.8
2023-03-01,threshold_rebalance,511360.SH,buy,2800,298303.60000000003
2023-03-01,threshold_rebalance,511880.SH,buy,1700,226488.42143999995
2023-03-01,threshold_rebalance,512890.SH,buy,64500,115218.45269999998
2023-04-03,threshold_rebalance,511260.SH,sell,5400,647460.0
2023-04-03,threshold_rebalance,511360.SH,sell,2500,266975.0
2023-04-03,threshold_rebalance,511880.SH,sell,1500,200163.29189999998
2023-04-03,threshold_rebalance,512890.SH,buy,623900,1134918.8960199999
2023-05-04,threshold_rebalance,512890.SH,sell,631100,1240993.9040199998
2023-05-04,threshold_rebalance,511260.SH,buy,6100,737038.6
2023-05-04,threshold_rebalance,511360.SH,buy,3000,321108.0
2023-05-04,threshold_rebalance,511880.SH,buy,1500,200489.83229999998
2023-06-01,threshold_rebalance,511260.SH,sell,5900,717221.7000000001
2023-06-01,threshold_rebalance,511360.SH,sell,2800,300512.8
2023-06-01,threshold_rebalance,511880.SH,sell,1300,174002.8927
2023-06-01,threshold_rebalance,512890.SH,buy,649600,1220216.17536
2023-07-03,deposit_invest,512890.SH,buy,11500,21460.5456
2023-07-14,threshold_rebalance,511360.SH,sell,2100,226018.8
2023-07-14,threshold_rebalance,511880.SH,sell,1300,174380.80348
2023-07-14,threshold_rebalance,512890.SH,sell,178200,340567.07256
2023-07-14,threshold_rebalance,511260.SH,buy,6000,734376.0
2023-08-01,threshold_rebalance,512890.SH,sell,477500,946771.6244999999
2023-08-01,threshold_rebalance,511360.SH,buy,5000,538565.0
2023-08-01,threshold_rebalance,511880.SH,buy,3100,416115.07762
2023-09-01,threshold_rebalance,511260.SH,sell,5900,728195.7
2023-09-01,threshold_rebalance,511360.SH,sell,2800,302187.2
2023-09-01,threshold_rebalance,511880.SH,sell,1700,228535.1395
2023-09-01,threshold_rebalance,512890.SH,buy,668800,1275440.65792
2023-10-09,threshold_rebalance,511880.SH,sell,1100,148129.74285999997
2023-10-09,threshold_rebalance,512890.SH,sell,733400,1422647.5598399998
2023-10-09,threshold_rebalance,511260.SH,buy,11700,1435660.2
2023-10-09,threshold_rebalance,511360.SH,buy,1500,162052.5
2023-11-01,threshold_rebalance,511260.SH,sell,11600,1427496.0
2023-11-01,threshold_rebalance,511360.SH,sell,1400,151460.40000000002
2023-11-01,threshold_rebalance,512890.SH,buy,761900,1437397.79716
2023-11-01,threshold_rebalance,511880.SH,buy,1100,148280.13728
2023-12-01,threshold_rebalance,511360.SH,sell,2200,238449.19999999998
2023-12-01,threshold_rebalance,511880.SH,sell,1300,175504.18209999998
2023-12-01,threshold_rebalance,512890.SH,sell,162000,304965.648
2023-12-01,threshold_rebalance,511260.SH,buy,6100,752349.6
2024-01-02,threshold_rebalance,511260.SH,sell,6000,747282.0
2024-01-02,threshold_rebalance,512890.SH,buy,190700,356262.04042
2024-01-02,threshold_rebalance,511360.SH,buy,2200,239120.2
2024-01-02,threshold_rebalance,511880.SH,buy,1300,175795.09219999998
2024-02-01,threshold_rebalance,512890.SH,sell,698100,1364171.8701
2024-02-01,threshold_rebalance,511260.SH,buy,6100,767495.9
2024-02-01,threshold_rebalance,511360.SH,buy,3000,326829.0
2024-02-01,threshold_rebalance,511880.SH,buy,1900,257362.52779999998
2024-03-01,deposit_invest,511260.SH,buy,200,25338.0
2024-03-01,deposit_invest,511360.SH,buy,200,21838.2
2024-03-19,threshold_rebalance,511260.SH,sell,5600,710242.3999999999
2024-03-19,threshold_rebalance,511360.SH,sell,2500,273205.0
2024-03-19,threshold_rebalance,511880.SH,sell,200,27151.3172
2024-03-19,threshold_rebalance,512890.SH,buy,488700,997977.9841199998
2024-04-01,threshold_rebalance,512890.SH,sell,498700,1034726.09916
2024-04-01,threshold_rebalance,511260.SH,buy,5700,722982.3
2024-04-01,threshold_rebalance,511360.SH,buy,2600,284401.0
2024-04-01,threshold_rebalance,511880.SH,buy,400,54343.7048
2024-05-06,deposit_invest,511260.SH,buy,200,25450.0
2024-05-13,threshold_rebalance,511360.SH,sell,2700,296235.9
2024-05-13,threshold_rebalance,511880.SH,sell,400,54439.355599999995
2024-05-13,threshold_rebalance,512890.SH,sell,47400,103003.25256
2024-05-13,threshold_rebalance,511260.SH,buy,3500,446421.5
2024-06-03,deposit_invest,511360.SH,buy,200,21969.399999999998
2024-06-03,deposit_invest,512890.SH,buy,4700,10424.97976
2024-06-12,threshold_rebalance,511260.SH,sell,9800,1256222.8
2024-06-12,threshold_rebalance,511360.SH,sell,400,43958.8
2024-06-12,threshold_rebalance,511880.SH,sell,1300,177149.1995
2024-06-12,threshold_rebalance,512890.SH,buy,684800,1475503.3612799998
2024-07-01,deposit_invest,512890.SH,buy,9400,20349.86824
2024-07-03,threshold_rebalance,512890.SH,sell,661400,1458918.50104
2024-07-03,threshold_rebalance,511260.SH,buy,6400,825222.4
2024-07-03,threshold_rebalance,511360.SH,buy,3100,341105.4
2024-07-03,threshold_rebalance,511880.SH,buy,1800,245531.55060000002
2024-08-01,threshold_rebalance,511260.SH,sell,6400,834560.0
2024-08-01,threshold_rebalance,511360.SH,sell,3100,341620.0
2024-08-01,threshold_rebalance,511880.SH,sell,1800,245721.231
2024-08-01,threshold_rebalance,512890.SH,buy,700600,1466539.7775599998
2024-09-02,threshold_rebalance,511360.SH,sell,800,88247.2
2024-09-02,threshold_rebalance,511880.SH,sell,2400,328033.608
2024-09-02,threshold_rebalance,512890.SH,sell,175000,358801.17
2024-09-02,threshold_rebalance,511260.SH,buy,6200,808046.0000000001
2024-10-08,threshold_rebalance,512890.SH,sell,618800,1547282.4203199998
2024-10-08,threshold_rebalance,511260.SH,buy,7700,990789.8
2024-10-08,threshold_rebalance,511880.SH,buy,2400,327508.3392
2024-10-08,threshold_rebalance,511360.SH,buy,900,99268.2
2024-11-01,threshold_rebalance,511260.SH,sell,2500,326875.0
2024-11-01,threshold_rebalance,511360.SH,sell,2400,265624.8
2024-11-01,threshold_rebalance,511880.SH,sell,1300,178101.1141
2024-11-01,threshold_rebalance,512890.SH,buy,433800,941787.6951599999
2024-12-02,threshold_rebalance,511260.SH,sell,9500,1258655.0
2024-12-02,threshold_rebalance,511360.SH,buy,6400,709638.4
2024-12-02,threshold_rebalance,511880.SH,buy,3800,521096.1014
2024-12-02,threshold_rebalance,512890.SH,buy,9700,21574.928179999995
2025-01-02,threshold_rebalance,512890.SH,sell,317000,727131.4933999999
2025-01-02,threshold_rebalance,511260.SH,buy,5400,734092.2000000001
2025-02-05,threshold_rebalance,511260.SH,sell,6900,941981.1000000001
2025-02-05,threshold_rebalance,511360.SH,sell,1400,155688.4
2025-02-05,threshold_rebalance,511880.SH,sell,3300,453584.0232000001
2025-02-05,threshold_rebalance,512890.SH,buy,701000,1574956.0476
2025-03-03,threshold_rebalance,511360.SH,sell,400,44494.0
2025-03-03,threshold_rebalance,511880.SH,sell,100,13757.044000000002
2025-03-03,threshold_rebalance,512890.SH,sell,772400,1713245.60992
2025-03-03,threshold_rebalance,511260.SH,buy,13400,1812792.1999999997
2025-04-01,deposit_invest,511880.SH,buy,200,27545.095200000003
2025-04-07,threshold_rebalance,511260.SH,sell,6500,887230.5000000001
2025-04-07,threshold_rebalance,511880.SH,buy,3200,440769.81760000007
2025-04-07,threshold_rebalance,511360.SH,buy,1800,200773.8
2025-04-07,threshold_rebalance,512890.SH,buy,81000,183476.61539999998
2025-05-06,threshold_rebalance,511260.SH,sell,6700,914684.0000000001
2025-05-06,threshold_rebalance,511360.SH,sell,3400,379790.2
2025-05-06,threshold_rebalance,511880.SH,sell,2000,275733.58400000003
2025-05-06,threshold_rebalance,512890.SH,buy,719000,1631580.5401999997
2025-06-03,threshold_rebalance,511360.SH,sell,100,11185.4
2025-06-03,threshold_rebalance,511880.SH,sell,100,13799.438800000002
2025-06-03,threshold_rebalance,512890.SH,sell,799400,1892542.24796
2025-06-03,threshold_rebalance,511260.SH,buy,14300,1947502.7
2025-07-01,threshold_rebalance,511260.SH,sell,7100,970349.9
2025-07-01,threshold_rebalance,511360.SH,buy,6400,716697.6
2025-07-01,threshold_rebalance,512890.SH,buy,63000,153145.79279999997
2025-07-01,threshold_rebalance,511880.SH,buy,900,124330.7772
2025-08-01,threshold_rebalance,511360.SH,sell,9000,1009179.0
2025-08-01,threshold_rebalance,511880.SH,sell,2400,331815.456
2025-08-01,threshold_rebalance,512890.SH,buy,528800,1276796.0607999996
2025-08-01,threshold_rebalance,511260.SH,buy,500,68126.5
2025-09-01,threshold_rebalance,512890.SH,sell,598500,1462232.9357999999
2025-09-01,threshold_rebalance,511260.SH,buy,7100,962831.0000000001
2025-09-01,threshold_rebalance,511360.SH,buy,2600,291920.2
2025-09-01,threshold_rebalance,511880.SH,buy,1600,221390.31040000005
2025-10-09,threshold_rebalance,511260.SH,sell,6900,936238.4577
2025-10-09,threshold_rebalance,511360.SH,sell,2600,292307.6
2025-10-09,threshold_rebalance,511880.SH,sell,1600,221629.5872
2025-10-09,threshold_rebalance,512890.SH,buy,637600,1484699.8025599997
2025-11-03,threshold_rebalance,512890.SH,sell,543600,1322541.72648
