date,reason,asset,side,shares,notional
2018-02-01,deposit_invest,511880.SH,buy,100,11864.375599999998
2018-02-01,deposit_invest,511260.SH,buy,100,9805.6
2018-02-09,threshold_rebalance,511260.SH,sell,3900,383292.0
2018-02-09,threshold_rebalance,511880.SH,buy,3200,379920.62943999993
2018-03-01,deposit_invest,511880.SH,buy,200,23800.985559999994
2018-03-01,deposit_invest,511260.SH,buy,100,9940.1
2018-03-28,threshold_rebalance,511880.SH,sell,3300,393748.43408999994
2018-03-28,threshold_rebalance,511260.SH,buy,3900,388295.7
2018-04-02,deposit_invest,511880.SH,buy,100,11938.852529999998
2018-04-02,deposit_invest,511260.SH,buy,100,9956.8
2018-04-03,threshold_rebalance,511260.SH,sell,4000,399088.0
2018-04-03,threshold_rebalance,511880.SH,buy,3300,394118.45814
2018-05-02,deposit_invest,511880.SH,buy,100,11979.10076
2018-05-15,threshold_rebalance,511880.SH,sell,3300,395730.98399999994
2018-05-15,threshold_rebalance,511260.SH,buy,4100,410856.9
2018-06-01,threshold_rebalance,511260.SH,sell,4000,407176.0
2018-06-01,threshold_rebalance,511880.SH,buy,3500,420545.02105
2018-07-02,deposit_invest,511880.SH,buy,100,12053.341629999999
2018-07-31,threshold_rebalance,511880.SH,sell,3400,410997.45632
2018-07-31,threshold_rebalance,511260.SH,buy,4100,420200.8
2018-08-01,deposit_invest,511260.SH,buy,100,10279.0
2018-08-02,threshold_rebalance,511260.SH,sell,4100,421102.8
2018-08-02,threshold_rebalance,511880.SH,buy,3600,435313.99691999995
2018-09-03,threshold_rebalance,511880.SH,sell,3500,424486.04274999996
2018-09-03,threshold_rebalance,511260.SH,buy,4200,430815.0
2018-10-08,deposit_invest,511260.SH,buy,200,20420.0
2018-10-08,deposit_invest,511880.SH,buy,100,12155.673639999999
2018-10-12,threshold_rebalance,511260.SH,sell,4300,442125.99999999994
2018-10-12,threshold_rebalance,511880.SH,buy,3600,437778.4633199999
2018-11-01,deposit_invest,511880.SH,buy,100,12176.682979999998
2018-12-03,deposit_invest,511880.SH,buy,200,24402.93856
2018-12-18,threshold_rebalance,511880.SH,sell,3700,451952.2139
2018-12-18,threshold_rebalance,511260.SH,buy,4300,450038.0
2019-01-02,threshold_rebalance,511260.SH,sell,4300,455370.0
2019-01-02,threshold_rebalance,511880.SH,buy,3900,477014.76576
2019-02-01,threshold_rebalance,511880.SH,sell,7800,957326.3855999999
2019-02-01,threshold_rebalance,512890.SH,buy,489800,499106.19999999995
2019-02-01,threshold_rebalance,511260.SH,buy,4500,479029.49999999994
2019-03-01,threshold_rebalance,512890.SH,sell,223300,242503.80000000002
2019-03-01,threshold_rebalance,511260.SH,buy,1300,137814.3
2019-03-01,threshold_rebalance,511880.SH,buy,1000,122917.392
2019-04-01,deposit_invest,511880.SH,buy,200,24625.0128
2019-04-01,deposit_invest,512890.SH,buy,2600,3120.0
2019-04-30,threshold_rebalance,511260.SH,sell,3500,365718.5
2019-04-30,threshold_rebalance,511880.SH,sell,1100,135761.41656
2019-04-30,threshold_rebalance,512890.SH,buy,431800,493547.4
2019-05-06,deposit_invest,512890.SH,buy,24900,27390.000000000004
2019-05-14,threshold_rebalance,511260.SH,sell,2500,264875.0
2019-05-14,threshold_rebalance,511880.SH,buy,1100,135863.54232
2019-05-14,threshold_rebalance,512890.SH,buy,108600,119677.20000000001
2019-06-03,deposit_invest,512890.SH,buy,11000,12144.000000000002
2019-06-12,threshold_rebalance,512890.SH,sell,533600,597098.4
2019-06-12,threshold_rebalance,511260.SH,buy,4200,445872.0
2019-06-12,threshold_rebalance,511880.SH,buy,1300,160861.38744000002
2019-07-01,deposit_invest,511880.SH,buy,100,12388.00128
2019-07-01,deposit_invest,511260.SH,buy,100,10640.8
2019-07-01,deposit_invest,512890.SH,buy,3200,3600.0
2019-07-19,threshold_rebalance,511260.SH,sell,4200,449904.0
2019-07-19,threshold_rebalance,511880.SH,sell,1300,161279.05248
2019-07-19,threshold_rebalance,512890.SH,buy,525500,599595.5
2019-08-01,deposit_invest,511880.SH,buy,100,12414.632160000001
2019-08-01,deposit_invest,512890.SH,buy,3200,3673.6
2019-08-02,threshold_rebalance,511880.SH,sell,1200,148990.24512
2019-08-02,threshold_rebalance,512890.SH,sell,107300,121570.9
2019-08-02,threshold_rebalance,511260.SH,buy,2500,268940.0
2019-09-02,threshold_rebalance,511260.SH,sell,2500,270252.5
2019-09-02,threshold_rebalance,512890.SH,buy,138900,154734.6
2019-09-02,threshold_rebalance,511880.SH,buy,1200,149276.09952000002
2019-10-08,threshold_rebalance,511880.SH,sell,200,24938.475359999997
2019-10-08,threshold_rebalance,512890.SH,sell,595500,666960.0000000001
2019-10-08,threshold_rebalance,511260.SH,buy,6600,708840.0
2019-11-01,deposit_invest,511260.SH,buy,100,10670.0
2019-11-01,deposit_invest,511880.SH,buy,100,12489.14976
2019-11-12,threshold_rebalance,511260.SH,sell,4000,427692.0
2019-11-12,threshold_rebalance,511880.SH,sell,1000,124980.6744
2019-11-12,threshold_rebalance,512890.SH,buy,480800,545227.2
2019-12-02,threshold_rebalance,511260.SH,sell,2000,215100.0
2019-12-02,threshold_rebalance,512890.SH,sell,84400,96806.8
2019-12-02,threshold_rebalance,511880.SH,buy,2700,337817.23272
2020-01-02,threshold_rebalance,512890.SH,sell,350700,422593.5
2020-01-02,threshold_rebalance,511260.SH,buy,4100,444243.2
2020-02-03,threshold_rebalance,511260.SH,sell,4600,506013.8
2020-02-03,threshold_rebalance,511880.SH,sell,1400,175881.29496
2020-02-03,threshold_rebalance,512890.SH,buy,598100,675254.9
2020-03-02,deposit_invest,512890.SH,buy,34500,38984.99999999999
2020-03-03,threshold_rebalance,512890.SH,sell,614300,718731.0
2020-03-03,threshold_rebalance,511260.SH,buy,4600,513861.4
2020-03-03,threshold_rebalance,511880.SH,buy,1500,188891.3514
2020-04-01,threshold_rebalance,511260.SH,sell,4600,519008.8
2020-04-01,threshold_rebalance,511880.SH,sell,1400,176589.6524
2020-04-01,threshold_rebalance,512890.SH,buy,668000,716764.0
2020-05-06,threshold_rebalance,512890.SH,sell,638600,713954.8
2020-05-06,threshold_rebalance,511260.SH,buy,4700,538389.7
2020-05-06,threshold_rebalance,511880.SH,buy,1600,202049.19104
2020-06-01,deposit_invest,511260.SH,buy,200,22556.6
2020-07-01,deposit_invest,511260.SH,buy,200,22300.0
2020-08-03,deposit_invest,511260.SH,buy,200,22073.6
2020-09-01,deposit_invest,511260.SH,buy,200,21960.0
2020-09-08,threshold_rebalance,511260.SH,sell,2000,220278.0
2020-09-08,threshold_rebalance,511880.SH,sell,2500,317558.544
2020-09-08,threshold_rebalance,512890.SH,buy,407600,540070.0
2020-10-09,deposit_invest,511360.SH,buy,200,20042.8
2020-10-09,deposit_invest,512890.SH,buy,1100,1433.3
2020-10-14,threshold_rebalance,511880.SH,sell,1400,178185.21
2020-10-14,threshold_rebalance,512890.SH,sell,496200,661434.6
2020-10-14,threshold_rebalance,511260.SH,buy,4700,516013.00000000006
2020-10-14,threshold_rebalance,511360.SH,buy,3000,300888.0
2020-11-02,deposit_invest,512890.SH,buy,32100,41794.200000000004
2020-11-10,threshold_rebalance,511260.SH,sell,3600,396000.0
2020-11-10,threshold_rebalance,511880.SH,buy,1500,191213.301
2020-11-10,threshold_rebalance,511360.SH,buy,1500,150765.0
2020-11-10,threshold_rebalance,512890.SH,buy,28000,38668.0
2020-12-01,threshold_rebalance,511360.SH,sell,900,90541.8
2020-12-01,threshold_rebalance,511880.SH,sell,1800,229749.0228
2020-12-01,threshold_rebalance,512890.SH,sell,72900,104392.79999999999
2020-12-01,threshold_rebalance,511260.SH,buy,4000,438732.0
2021-01-04,threshold_rebalance,511260.SH,sell,7900,869829.5
2021-01-04,threshold_rebalance,511360.SH,sell,900,91554.3
2021-01-04,threshold_rebalance,512890.SH,buy,668200,889374.2
2021-01-04,threshold_rebalance,511880.SH,buy,700,89553.62752000001
2021-02-01,deposit_invest,511260.SH,buy,300,33114.0
2021-02-08,threshold_rebalance,511360.SH,sell,500,50608.0
2021-02-08,threshold_rebalance,511880.SH,sell,1400,179541.89456000002
2021-02-08,threshold_rebalance,512890.SH,sell,144300,187878.6
2021-02-08,threshold_rebalance,511260.SH,buy,3700,408535.5
2021-03-01,threshold_rebalance,512890.SH,sell,501300,686781.0
2021-03-01,threshold_rebalance,511260.SH,buy,4200,463793.4
2021-03-01,threshold_rebalance,511360.SH,buy,1500,152149.5
2021-03-01,threshold_rebalance,511880.SH,buy,800,102726.19456000002
2021-04-01,threshold_rebalance,511260.SH,sell,3800,421800.0
2021-04-01,threshold_rebalance,511880.SH,buy,1800,231536.38176
2021-04-01,threshold_rebalance,511360.SH,buy,1100,111743.5
2021-04-01,threshold_rebalance,512890.SH,buy,62900,89255.1
2021-05-06,threshold_rebalance,511260.SH,sell,3400,379688.2
2021-05-06,threshold_rebalance,512890.SH,buy,253400,364135.8
2021-05-06,threshold_rebalance,511880.SH,buy,200,25777.11312
2021-05-06,threshold_rebalance,511360.SH,buy,100,10202.0
2021-06-01,threshold_rebalance,512890.SH,sell,264300,406229.1
2021-06-01,threshold_rebalance,511260.SH,buy,3700,415887.4
2021-06-01,threshold_rebalance,511360.SH,buy,100,10228.6
2021-07-01,threshold_rebalance,511260.SH,sell,1800,202869.0
2021-07-01,threshold_rebalance,511360.SH,sell,3500,358578.5
2021-07-01,threshold_rebalance,511880.SH,sell,1400,180999.63616000002
2021-07-01,threshold_rebalance,512890.SH,buy,506200,758793.8
2021-08-02,deposit_invest,512890.SH,buy,25300,36001.9
2021-08-13,threshold_rebalance,512890.SH,sell,516600,775416.6
2021-08-13,threshold_rebalance,511360.SH,buy,3500,360290.0
2021-08-13,threshold_rebalance,511260.SH,buy,1800,205718.4
2021-08-13,threshold_rebalance,511880.SH,buy,1400,181468.25984
2021-09-01,threshold_rebalance,511360.SH,sell,2100,216388.2
2021-09-01,threshold_rebalance,511880.SH,sell,1200,155676.07104
2021-09-01,threshold_rebalance,512890.SH,sell,76400,121705.2
2021-09-01,threshold_rebalance,511260.SH,buy,4600,527491.2
2021-10-08,deposit_invest,511360.SH,buy,300,30978.0
2021-10-14,threshold_rebalance,511260.SH,sell,1800,205824.59999999998
2021-10-14,threshold_rebalance,511360.SH,sell,700,72306.5
2021-10-14,threshold_rebalance,511880.SH,sell,1500,195093.3528
2021-10-14,threshold_rebalance,512890.SH,buy,282900,457732.2
2021-11-01,threshold_rebalance,511260.SH,sell,2400,274869.6
2021-11-01,threshold_rebalance,511360.SH,sell,1100,113769.70000000001
2021-11-01,threshold_rebalance,512890.SH,buy,216200,334445.66063999996
2021-11-01,threshold_rebalance,511880.SH,buy,600,78097.89936000001
2021-12-01,threshold_rebalance,511260.SH,sell,200,23084.0
2021-12-01,threshold_rebalance,512890.SH,sell,417500,639862.0864999999
2021-12-01,threshold_rebalance,511360.SH,buy,3800,393972.60000000003
2021-12-01,threshold_rebalance,511880.SH,buy,2300,299848.37616
2022-01-04,deposit_invest,511260.SH,buy,100,11620.0
2022-01-26,threshold_rebalance,511260.SH,sell,3600,423151.2
2022-01-26,threshold_rebalance,512890.SH,buy,232600,380756.896
2022-01-26,threshold_rebalance,511360.SH,buy,200,20833.4
2022-01-26,threshold_rebalance,511880.SH,buy,100,13081.189499999999
2022-02-07,threshold_rebalance,511260.SH,sell,900,105381.9
2022-02-07,threshold_rebalance,511360.SH,sell,900,93780.0
2022-02-07,threshold_rebalance,511880.SH,sell,2000,261832.58999999997
2022-02-07,threshold_rebalance,512890.SH,buy,307700,498026.05033999996
2022-03-01,threshold_rebalance,511360.SH,sell,3000,313098.0
2022-03-01,threshold_rebalance,511880.SH,sell,300,39315.212999999996
2022-03-01,threshold_rebalance,512890.SH,sell,313600,524901.0457599999
2022-03-01,threshold_rebalance,511260.SH,buy,7600,887619.2000000001
2022-04-01,threshold_rebalance,511260.SH,sell,7400,864556.7999999999
2022-04-01,threshold_rebalance,512890.SH,buy,305900,525157.43462
2022-04-01,threshold_rebalance,511360.SH,buy,3200,334572.8
2022-04-01,threshold_rebalance,511880.SH,buy,200,26262.080999999995
2022-05-05,threshold_rebalance,511360.SH,sell,1600,167811.2
2022-05-05,threshold_rebalance,512890.SH,sell,609000,1038031.1213999998
2022-05-05,threshold_rebalance,511260.SH,buy,9500,1113438.0
2022-05-05,threshold_rebalance,511880.SH,buy,800,105203.87999999998
2022-06-01,threshold_rebalance,511260.SH,sell,4600,541746.6
2022-06-01,threshold_rebalance,511360.SH,buy,2500,262790.0
2022-06-01,threshold_rebalance,511880.SH,buy,1400,184335.16499999998
2022-06-01,threshold_rebalance,512890.SH,buy,65600,112753.80479999998
2022-07-01,threshold_rebalance,511360.SH,sell,2400,252708.0
2022-07-01,threshold_rebalance,511880.SH,sell,1400,184616.523
2022-07-01,threshold_rebalance,512890.SH,sell,65700,114270.03899999999
2022-07-01,threshold_rebalance,511260.SH,buy,4800,564316.8
2022-08-01,threshold_rebalance,511260.SH,sell,9600,1140230.4
2022-08-01,threshold_rebalance,512890.SH,buy,671800,1123078.5597199998
2022-08-01,threshold_rebalance,511880.SH,buy,200,26412.156
2022-08-01,threshold_rebalance,511360.SH,buy,200,21106.0
2022-09-01,threshold_rebalance,512890.SH,sell,599800,1040759.5244799999
2022-09-01,threshold_rebalance,511260.SH,buy,4900,587465.9
2022-09-01,threshold_rebalance,511360.SH,buy,4000,422672.0
2022-09-01,threshold_rebalance,511880.SH,buy,400,52887.996
2022-10-10,threshold_rebalance,511360.SH,sell,4600,486703.00000000006
2022-10-10,threshold_rebalance,511880.SH,sell,2200,291326.11199999996
2022-10-10,threshold_rebalance,512890.SH,buy,442400,755874.4648
2022-10-10,threshold_rebalance,511260.SH,buy,200,23780.2
2022-11-01,threshold_rebalance,511260.SH,sell,5200,625398.8
2022-11-01,threshold_rebalance,512890.SH,buy,205300,324305.51191999996
2022-11-01,threshold_rebalance,511360.SH,buy,2000,211888.0
2022-11-01,threshold_rebalance,511880.SH,buy,900,119281.0455
2022-12-01,threshold_rebalance,512890.SH,sell,706500,1246141.9386
2022-12-01,threshold_rebalance,511260.SH,buy,10500,1246644.0
2022-12-01,threshold_rebalance,511880.SH,buy,100,13265.455499999998
2023-01-03,threshold_rebalance,511260.SH,sell,10100,1205132.0
2023-01-03,threshold_rebalance,512890.SH,buy,709500,1189006.9190999998
2023-01-03,threshold_rebalance,511360.SH,buy,300,31841.4
2023-01-03,threshold_rebalance,511880.SH,buy,100,13291.919899999999
2023-02-01,threshold_rebalance,511360.SH,sell,1600,170201.6
2023-02-01,threshold_rebalance,512890.SH,sell,689100,1191480.7748999998
2023-02-01,threshold_rebalance,511260.SH,buy,10700,1274798.0
2023-02-01,threshold_rebalance,511880.SH,buy,800,106440.48928
2023-03-01,threshold_rebalance,511260.SH,sell,5100,608679.9
2023-03-01,threshold_rebalance,511360.SH,buy,2800,298303.60000000003
2023-03-01,threshold_rebalance,511880.SH,buy,1600,213165.57311999996
2023-03-01,threshold_rebalance,512890.SH,buy,63100,112717.58705999998
2023-04-03,threshold_rebalance,511260.SH,sell,5300,635470.0
2023-04-03,threshold_rebalance,511360.SH,sell,2500,266975.0
2023-04-03,threshold_rebalance,511880.SH,sell,1400,186819.07244
2023-04-03,threshold_rebalance,512890.SH,buy,609700,1109088.07646
2023-05-04,threshold_rebalance,512890.SH,sell,616600,1212481.1301199999
2023-05-04,threshold_rebalance,511260.SH,buy,6100,737038.6
2023-05-04,threshold_rebalance,511360.SH,buy,2900,310404.4
2023-05-04,threshold_rebalance,511880.SH,buy,1400,187123.84347999998
2023-06-01,threshold_rebalance,511260.SH,sell,5900,717221.7000000001
2023-06-01,threshold_rebalance,511360.SH,sell,2700,289780.19999999995
2023-06-01,threshold_rebalance,511880.SH,sell,1300,174002.8927
2023-06-01,threshold_rebalance,512890.SH,buy,634900,1192603.52484
2023-07-03,deposit_invest,512890.SH,buy,13800,25752.65472
2023-07-14,threshold_rebalance,511360.SH,sell,2100,226018.8
2023-07-14,threshold_rebalance,511880.SH,sell,1200,160966.89552
2023-07-14,threshold_rebalance,512890.SH,sell,176600,337509.23128
2023-07-14,threshold_rebalance,511260.SH,buy,5900,722136.4
2023-08-01,threshold_rebalance,512890.SH,sell,466700,925357.7322599998
2023-08-01,threshold_rebalance,511360.SH,buy,5000,538565.0
2023-08-01,threshold_rebalance,511880.SH,buy,2900,389268.94357999996
2023-08-01,threshold_rebalance,511260.SH,buy,100,12250.6
2023-09-01,threshold_rebalance,511260.SH,sell,5800,715853.4
2023-09-01,threshold_rebalance,511360.SH,sell,2800,302187.2
2023-09-01,threshold_rebalance,511880.SH,sell,1600,215091.896
2023-09-01,threshold_rebalance,512890.SH,buy,654000,1247216.1935999999
2023-10-09,threshold_rebalance,511880.SH,sell,1000,134663.40259999997
2023-10-09,threshold_rebalance,512890.SH,sell,717100,1391028.8589599999
2023-10-09,threshold_rebalance,511260.SH,buy,11400,1398848.4000000001
2023-10-09,threshold_rebalance,511360.SH,buy,1500,162052.5
2023-11-01,threshold_rebalance,511260.SH,sell,11300,1390578.0
2023-11-01,threshold_rebalance,511360.SH,sell,1400,151460.40000000002
2023-11-01,threshold_rebalance,512890.SH,buy,745200,1405891.63728
2023-11-01,threshold_rebalance,511880.SH,buy,1100,148280.13728
2023-12-01,threshold_rebalance,511360.SH,sell,2200,238449.19999999998
2023-12-01,threshold_rebalance,511880.SH,sell,1300,175504.18209999998
2023-12-01,threshold_rebalance,512890.SH,sell,158300,298000.3832
2023-12-01,threshold_rebalance,511260.SH,buy,5900,727682.4
2024-01-02,threshold_rebalance,511260.SH,sell,5900,734827.2999999999
2024-01-02,threshold_rebalance,512890.SH,buy,186600,348602.49996
2024-01-02,threshold_rebalance,511360.SH,buy,2200,239120.2
2024-01-02,threshold_rebalance,511880.SH,buy,1300,175795.09219999998
2024-02-01,threshold_rebalance,512890.SH,sell,682900,1334469.2308999998
2024-02-01,threshold_rebalance,511260.SH,buy,6000,754914.0
2024-02-01,threshold_rebalance,511360.SH,buy,3000,326829.0
2024-02-01,threshold_rebalance,511880.SH,buy,1800,243817.1316
2024-03-01,deposit_invest,511260.SH,buy,200,25338.0
2024-03-01,deposit_invest,511360.SH,buy,100,10919.1
2024-03-19,threshold_rebalance,511260.SH,sell,5400,684876.6
2024-03-19,threshold_rebalance,511360.SH,sell,2400,262276.8
2024-03-19,threshold_rebalance,511880.SH,sell,200,27151.3172
2024-03-19,threshold_rebalance,512890.SH,buy,478300,976740.0650799999
2024-04-01,threshold_rebalance,512890.SH,sell,488000,1012525.2384
2024-04-01,threshold_rebalance,511260.SH,buy,5500,697614.5
2024-04-01,threshold_rebalance,511360.SH,buy,2500,273462.5
2024-04-01,threshold_rebalance,511880.SH,buy,300,40757.7786
2024-05-06,deposit_invest,511260.SH,buy,200,25450.0
2024-05-06,deposit_invest,511880.SH,buy,100,13604.975300000002
2024-05-17,threshold_rebalance,511360.SH,sell,3100,340259.1
2024-05-17,threshold_rebalance,511880.SH,sell,1900,258651.11159999997
2024-05-17,threshold_rebalance,512890.SH,sell,83300,182038.95528
2024-05-17,threshold_rebalance,511260.SH,buy,6100,777072.9
2024-06-03,threshold_rebalance,511260.SH,sell,6000,766920.0
2024-06-03,threshold_rebalance,511360.SH,buy,3300,362495.1
2024-06-03,threshold_rebalance,511880.SH,buy,2000,272429.14999999997
2024-06-03,threshold_rebalance,512890.SH,buy,67100,148833.22168000002
2024-07-01,threshold_rebalance,511260.SH,sell,6200,800736.2000000001
2024-07-01,threshold_rebalance,511360.SH,sell,3000,330060.0
2024-07-01,threshold_rebalance,511880.SH,sell,1800,245463.46019999997
2024-07-01,threshold_rebalance,512890.SH,buy,649100,1405223.34836
2024-08-01,deposit_invest,512890.SH,buy,12100,25328.477459999995
2024-08-20,threshold_rebalance,512890.SH,sell,646500,1386365.9784
2024-08-20,threshold_rebalance,511260.SH,buy,6000,781722.0
2024-08-20,threshold_rebalance,511360.SH,buy,3000,330822.0
2024-08-20,threshold_rebalance,511880.SH,buy,1800,245910.9114
2024-09-02,threshold_rebalance,511360.SH,sell,3900,430205.1
2024-09-02,threshold_rebalance,511880.SH,sell,4200,574058.814
2024-09-02,threshold_rebalance,512890.SH,buy,500900,1026991.46316
2024-10-08,threshold_rebalance,512890.SH,sell,601600,1504274.5702399998
2024-10-08,threshold_rebalance,511260.SH,buy,7500,965055.0
2024-10-08,threshold_rebalance,511880.SH,buy,2400,327508.3392
2024-10-08,threshold_rebalance,511360.SH,buy,900,99268.2
2024-11-01,threshold_rebalance,511260.SH,sell,2500,326875.0
2024-11-01,threshold_rebalance,511360.SH,sell,2200,243489.40000000002
2024-11-01,threshold_rebalance,511880.SH,sell,1300,178101.1141
2024-11-01,threshold_rebalance,512890.SH,buy,422600,917472.29132
2024-12-02,threshold_rebalance,511260.SH,sell,9200,1218908.0
2024-12-02,threshold_rebalance,511360.SH,buy,6200,687462.2
2024-12-02,threshold_rebalance,511880.SH,buy,3800,521096.1014
2024-12-02,threshold_rebalance,512890.SH,buy,9500,21130.084299999995
2025-01-02,threshold_rebalance,511360.SH,sell,100,11113.1
2025-01-02,threshold_rebalance,511880.SH,sell,100,13731.113200000002
2025-01-02,threshold_rebalance,512890.SH,sell,308700,708093.0347399999
2025-01-02,threshold_rebalance,511260.SH,buy,5200,706903.6000000001
2025-02-05,threshold_rebalance,511260.SH,sell,6700,914677.3
2025-02-05,threshold_rebalance,511360.SH,sell,1300,144567.80000000002
2025-02-05,threshold_rebalance,511880.SH,sell,3200,439839.05280000006
2025-02-05,threshold_rebalance,512890.SH,buy,683100,1534739.62356
2025-03-03,threshold_rebalance,511360.SH,sell,400,44494.0
2025-03-03,threshold_rebalance,511880.SH,sell,100,13757.044000000002
2025-03-03,threshold_rebalance,512890.SH,sell,752700,1669549.4181600001
2025-03-03,threshold_rebalance,511260.SH,buy,13100,1772207.2999999998
2025-04-01,deposit_invest,511880.SH,buy,200,27545.095200000003
2025-04-07,threshold_rebalance,511260.SH,sell,6300,859931.1000000001
2025-04-07,threshold_rebalance,511880.SH,buy,3200,440769.81760000007
2025-04-07,threshold_rebalance,511360.SH,buy,1800,200773.8
2025-04-07,threshold_rebalance,512890.SH,buy,79000,178946.3286
2025-05-06,threshold_rebalance,511260.SH,sell,6600,901032.0000000001
2025-05-06,threshold_rebalance,511360.SH,sell,3400,379790.2
2025-05-06,threshold_rebalance,511880.SH,sell,2000,275733.58400000003
2025-05-06,threshold_rebalance,512890.SH,buy,701000,1590734.2957999997
2025-06-03,threshold_rebalance,511360.SH,sell,100,11185.4
2025-06-03,threshold_rebalance,511880.SH,sell,100,13799.438800000002
2025-06-03,threshold_rebalance,512890.SH,sell,779300,1844956.43462
2025-06-03,threshold_rebalance,511260.SH,buy,14000,1906646.0
2025-07-01,threshold_rebalance,511260.SH,sell,7000,956683.0000000001
2025-07-01,threshold_rebalance,511360.SH,buy,6300,705499.2
2025-07-01,threshold_rebalance,512890.SH,buy,61500,149499.46439999997
2025-07-01,threshold_rebalance,511880.SH,buy,900,124330.7772
2025-08-01,threshold_rebalance,511360.SH,sell,8800,986752.8
2025-08-01,threshold_rebalance,511880.SH,sell,2400,331815.456
2025-08-01,threshold_rebalance,512890.SH,buy,515700,1245165.9011999997
2025-08-01,threshold_rebalance,511260.SH,buy,600,81751.79999999999
2025-09-01,threshold_rebalance,512890.SH,sell,583600,1425829.8100799997
